Epoch,D Loss,G Loss,GenMean,GenStd
138,0.6898343563079834,0.7485912442207336,0.501653790473938,0.3317439556121826
139,0.6908692121505737,0.7553235292434692,0.49944519996643066,0.33349448442459106
140,0.6891512870788574,0.7455170750617981,0.5028679966926575,0.33215585350990295
141,0.693475604057312,0.7481315732002258,0.49294185638427734,0.3309931457042694
142,0.6909770965576172,0.746301531791687,0.4988001585006714,0.3319803774356842
143,0.6910961866378784,0.7458392977714539,0.5073294043540955,0.3387898802757263
144,0.6949431896209717,0.7409763336181641,0.49457359313964844,0.33096033334732056
145,0.6918542385101318,0.746052622795105,0.4987087547779083,0.33542048931121826
146,0.6945589780807495,0.7422451376914978,0.49565446376800537,0.3275958299636841
147,0.6922544240951538,0.74769127368927,0.5055517554283142,0.3361359238624573
148,0.6923420429229736,0.7390024065971375,0.5021069049835205,0.3381194770336151
149,0.6965587139129639,0.744244396686554,0.49684277176856995,0.3335793912410736
150,0.6949754953384399,0.7450574040412903,0.49516546726226807,0.33462202548980713
151,0.6919714212417603,0.7475332021713257,0.5014554858207703,0.3366304636001587
152,0.6912460923194885,0.7378856539726257,0.5043908953666687,0.33899763226509094
153,0.6890888214111328,0.7438021898269653,0.5013894438743591,0.3325411081314087
154,0.6906441450119019,0.7361614108085632,0.5071874260902405,0.3384133279323578
155,0.6936684846878052,0.7479543685913086,0.5071933269500732,0.3399374783039093
156,0.6903624534606934,0.7451314330101013,0.50002521276474,0.3390143811702728
157,0.6899213790893555,0.7441654801368713,0.5009594559669495,0.3369196653366089
158,0.6929848194122314,0.7450775504112244,0.5057430267333984,0.3405451476573944
159,0.6915558576583862,0.7440289258956909,0.5060615539550781,0.34281620383262634
160,0.6912020444869995,0.7417994737625122,0.4984428882598877,0.33595550060272217
161,0.6923465728759766,0.7473759651184082,0.4993641674518585,0.33366113901138306
162,0.694383978843689,0.7453093528747559,0.4918399155139923,0.3291259706020355
163,0.6933004856109619,0.7465018630027771,0.49847403168678284,0.3346634805202484
164,0.6917219161987305,0.7427574396133423,0.509907066822052,0.34019210934638977
165,0.6919165253639221,0.7433996796607971,0.4939042627811432,0.33182385563850403
166,0.6905869245529175,0.7420963048934937,0.49509167671203613,0.33691343665122986
167,0.6947842836380005,0.7388370633125305,0.5012263655662537,0.3354294002056122
168,0.6907401084899902,0.7489804029464722,0.5009626150131226,0.3344598710536957
169,0.6928467154502869,0.741140604019165,0.5009355545043945,0.3329754173755646
170,0.6916227340698242,0.7423422336578369,0.5082059502601624,0.3409601151943207
171,0.6921855211257935,0.7388871908187866,0.5053090453147888,0.33990907669067383
172,0.6933242678642273,0.7447712421417236,0.49538466334342957,0.3335716426372528
173,0.6929823160171509,0.7402988076210022,0.5028831362724304,0.33920884132385254
174,0.6941196322441101,0.742251455783844,0.5037827491760254,0.3424012362957001
175,0.6922410726547241,0.7456826567649841,0.49757298827171326,0.3345325291156769
176,0.6928635835647583,0.7443704009056091,0.4976588189601898,0.3313536047935486
177,0.6923969388008118,0.744516134262085,0.49899816513061523,0.3323138654232025
178,0.6908528804779053,0.7411728501319885,0.5006921887397766,0.3339233100414276
179,0.6941311359405518,0.7416977882385254,0.5090627670288086,0.34505128860473633
180,0.6906241178512573,0.7395874261856079,0.4981529414653778,0.33351361751556396
181,0.6906392574310303,0.7431438565254211,0.5026984214782715,0.33588555455207825
182,0.6920312643051147,0.7436874508857727,0.49899283051490784,0.33264872431755066
183,0.6919650435447693,0.7427671551704407,0.4936896562576294,0.32967597246170044
184,0.6923470497131348,0.7478154301643372,0.5019240975379944,0.33684635162353516
185,0.691561222076416,0.7440109252929688,0.4995105266571045,0.3299550712108612
186,0.6928895115852356,0.7443907856941223,0.5021573901176453,0.3329118490219116
187,0.691835880279541,0.7399954795837402,0.4995613992214203,0.3359263241291046
188,0.6922571659088135,0.7426035404205322,0.4977205991744995,0.3315049707889557
189,0.6912295818328857,0.7459460496902466,0.5017924904823303,0.3362358808517456
190,0.6912392377853394,0.7453999519348145,0.4992635250091553,0.33644285798072815
191,0.6904727220535278,0.7382248044013977,0.49272456765174866,0.32959607243537903
192,0.6943398118019104,0.7402065992355347,0.4994305372238159,0.3376005291938782
193,0.6915160417556763,0.7376400232315063,0.49369701743125916,0.3296796679496765
194,0.6895837783813477,0.7381729483604431,0.5010569095611572,0.3350798487663269
195,0.6912882924079895,0.7402472496032715,0.5000222325325012,0.3355519473552704
196,0.6925089359283447,0.7420715093612671,0.5008871555328369,0.33453258872032166
197,0.6914640665054321,0.7427781224250793,0.49886980652809143,0.33437013626098633
198,0.6928329467773438,0.7418551445007324,0.49376845359802246,0.3324597179889679
199,0.6909273266792297,0.742077648639679,0.4973038136959076,0.3353014588356018
200,0.6925798654556274,0.739489734172821,0.4994327127933502,0.33386969566345215
201,0.691146969795227,0.7439174652099609,0.4975471794605255,0.3293096125125885
202,0.6918781995773315,0.7401313781738281,0.5044682621955872,0.33245787024497986
203,0.6911311149597168,0.7405844330787659,0.49541735649108887,0.3325805366039276
204,0.6915332674980164,0.7423005700111389,0.49825701117515564,0.3313102722167969
205,0.6921340227127075,0.740066409111023,0.502943217754364,0.33648398518562317
206,0.6939613819122314,0.7433462142944336,0.5016798377037048,0.33004191517829895
207,0.6929389238357544,0.7402653694152832,0.4947277009487152,0.32990458607673645
208,0.6910133957862854,0.741017758846283,0.4998352527618408,0.33159226179122925
209,0.6916418075561523,0.7440401911735535,0.5052467584609985,0.3344719111919403
210,0.6911088228225708,0.740428626537323,0.5002471804618835,0.33574408292770386
211,0.6910620331764221,0.7446267604827881,0.49317219853401184,0.33172541856765747
212,0.6901723742485046,0.743327260017395,0.4967474639415741,0.3311370015144348
213,0.69492107629776,0.7404879331588745,0.4930814802646637,0.33151429891586304
214,0.6907230615615845,0.743276834487915,0.49471041560173035,0.33004534244537354
215,0.6927088499069214,0.7441893815994263,0.506443977355957,0.3367139399051666
216,0.6931583881378174,0.7422142028808594,0.4949745237827301,0.33361509442329407
217,0.6922290921211243,0.7405952215194702,0.5023471713066101,0.3362756371498108
218,0.6908053755760193,0.7467716932296753,0.4909776747226715,0.3288145065307617
219,0.6937868595123291,0.7419924139976501,0.4998694658279419,0.3330896198749542
220,0.6907943487167358,0.7440851926803589,0.5083115100860596,0.34002676606178284
221,0.6943795680999756,0.739161491394043,0.49579286575317383,0.33333149552345276
222,0.6908451318740845,0.7439337372779846,0.5080788731575012,0.3393365442752838
223,0.6907413005828857,0.7404041290283203,0.492966890335083,0.33067038655281067
224,0.6910999417304993,0.744882345199585,0.5003851056098938,0.3309621810913086
225,0.6929302215576172,0.7407188415527344,0.4981774389743805,0.3335604965686798
226,0.6927732229232788,0.7422891855239868,0.4975924789905548,0.3299705982208252
227,0.6911491751670837,0.7423014044761658,0.5001546740531921,0.33379483222961426
228,0.690592885017395,0.7439209222793579,0.49781808257102966,0.3353596031665802
229,0.6916072368621826,0.7420665621757507,0.4921383559703827,0.32002583146095276
230,0.6904391050338745,0.7471042275428772,0.49838605523109436,0.3354506194591522
231,0.6916776895523071,0.7390434741973877,0.4996039867401123,0.3321390748023987
232,0.6940209865570068,0.7396144866943359,0.4971047639846802,0.32946303486824036
233,0.6919001340866089,0.7397844195365906,0.5010571479797363,0.3304639458656311
234,0.691676139831543,0.7407652139663696,0.501095712184906,0.3301291763782501
235,0.6916486024856567,0.7407959699630737,0.49519243836402893,0.32906588912010193
236,0.6927443146705627,0.7452431321144104,0.4967482388019562,0.3315116763114929
237,0.6898207664489746,0.7425863742828369,0.5025280117988586,0.33657509088516235
238,0.692542314529419,0.7431575655937195,0.5015661716461182,0.3325684666633606
239,0.6935865879058838,0.744271993637085,0.4977894127368927,0.3353087306022644
240,0.6919565200805664,0.7386950254440308,0.5024191737174988,0.3310806453227997
241,0.6910530924797058,0.7397029399871826,0.504784107208252,0.3318125605583191
242,0.6923674941062927,0.741696834564209,0.49858787655830383,0.33474627137184143
243,0.691662073135376,0.7420974373817444,0.49620112776756287,0.3273945748806
244,0.6947171092033386,0.7410341501235962,0.5021387934684753,0.33466920256614685
245,0.6947863101959229,0.7420022487640381,0.5001718997955322,0.33205103874206543
246,0.6936056017875671,0.7420399188995361,0.4930548667907715,0.3295730948448181
247,0.6923334002494812,0.743750274181366,0.504949152469635,0.3382280766963959
248,0.6912527084350586,0.7398255467414856,0.5061390995979309,0.3366144895553589
249,0.6918317675590515,0.7418211698532104,0.5024218559265137,0.3366018533706665
250,0.691196084022522,0.742436945438385,0.5136969089508057,0.34228968620300293
251,0.6906067132949829,0.740197479724884,0.4930966794490814,0.32910504937171936
252,0.6919828653335571,0.7408552765846252,0.49816906452178955,0.3290940523147583
253,0.6912823915481567,0.7441074252128601,0.4979736804962158,0.3315431773662567
254,0.6921803951263428,0.7463405728340149,0.5031590461730957,0.3327392041683197
255,0.6933845281600952,0.7448159456253052,0.49356135725975037,0.3290618062019348
256,0.6919485330581665,0.7427561283111572,0.49560126662254333,0.3297508656978607
257,0.6918330192565918,0.7440447807312012,0.49978962540626526,0.3327711820602417
258,0.6899294257164001,0.7438335418701172,0.5091259479522705,0.33462753891944885
259,0.6926441192626953,0.738919734954834,0.49764522910118103,0.3319156765937805
260,0.6917979717254639,0.7430210709571838,0.49153196811676025,0.32766836881637573
261,0.6932471990585327,0.741020679473877,0.4962488114833832,0.3308907449245453
262,0.6922582387924194,0.7397123575210571,0.5013708472251892,0.3319495916366577
263,0.692477822303772,0.7433700561523438,0.5055639147758484,0.3368988335132599
264,0.6921409964561462,0.7420570254325867,0.5020959973335266,0.3326821029186249
265,0.6920831203460693,0.7415187954902649,0.4956374168395996,0.3283739387989044
266,0.6920552253723145,0.7402448058128357,0.5027808547019958,0.33386772871017456
267,0.6880679130554199,0.7416553497314453,0.49434348940849304,0.33027932047843933
268,0.6927425861358643,0.7409024834632874,0.49934449791908264,0.3338484764099121
269,0.6903166770935059,0.7459350824356079,0.4896125793457031,0.3316632807254791
270,0.6926460266113281,0.7412533760070801,0.5009459257125854,0.33685413002967834
271,0.6917155981063843,0.7425922751426697,0.4986656606197357,0.33637991547584534
272,0.6935595273971558,0.7463131546974182,0.5045280456542969,0.33827099204063416
273,0.6906854510307312,0.7406481504440308,0.4912443161010742,0.32906925678253174
274,0.6949829459190369,0.7446765899658203,0.5057324171066284,0.34171411395072937
275,0.6916213035583496,0.7436299920082092,0.4971708357334137,0.3317437171936035
276,0.6918293237686157,0.7441996932029724,0.5033740401268005,0.3350990414619446
277,0.6904662847518921,0.7403423190116882,0.4942638874053955,0.329475075006485
278,0.6890764236450195,0.7419854402542114,0.49858537316322327,0.3332675099372864
279,0.6917966604232788,0.7431361079216003,0.4921513795852661,0.3295366168022156
280,0.6905242204666138,0.7394879460334778,0.49893760681152344,0.33073514699935913
281,0.6922411918640137,0.7394448518753052,0.4978017807006836,0.33198389410972595
282,0.693105936050415,0.7412750720977783,0.5012219548225403,0.33408406376838684
283,0.6912485361099243,0.7435218691825867,0.4910100996494293,0.3263070285320282
284,0.6919231414794922,0.741172730922699,0.492901474237442,0.32994216680526733
285,0.6909928321838379,0.7451640963554382,0.5011993646621704,0.33576709032058716
286,0.6919057369232178,0.7415856719017029,0.5010625720024109,0.3285968005657196
287,0.6922615766525269,0.7410774230957031,0.4983045756816864,0.33422401547431946
288,0.6911496520042419,0.7437642216682434,0.49773696064949036,0.3312610685825348
289,0.6931902170181274,0.7416338324546814,0.5033701062202454,0.339224636554718
290,0.6937768459320068,0.7474465370178223,0.5079904198646545,0.3369084298610687
291,0.6917325258255005,0.741864800453186,0.4932977259159088,0.32887130975723267
292,0.6922188997268677,0.7383366227149963,0.5034998059272766,0.3377978503704071
293,0.6936434507369995,0.7414320707321167,0.491426557302475,0.32740721106529236
294,0.691892147064209,0.7401999831199646,0.4939460754394531,0.32705897092819214
295,0.6922889947891235,0.7392288446426392,0.4936157166957855,0.3278487026691437
296,0.6945393681526184,0.7418923377990723,0.5018454194068909,0.3311315178871155
297,0.6911001205444336,0.745678722858429,0.4974074363708496,0.3268253803253174
298,0.6918792724609375,0.7419261932373047,0.4962174892425537,0.33076679706573486
299,0.6911324858665466,0.7436227202415466,0.49755772948265076,0.3334691822528839
300,0.6910911798477173,0.7424283623695374,0.49271807074546814,0.3278117775917053
301,0.6907736659049988,0.7426368594169617,0.49395033717155457,0.3270412087440491
302,0.691601037979126,0.7415528893470764,0.5095167756080627,0.34136512875556946
303,0.6935268640518188,0.7397875785827637,0.5042945742607117,0.3423640727996826
304,0.6917564868927002,0.7423179745674133,0.4916051924228668,0.32924219965934753
305,0.6924428939819336,0.7388560175895691,0.49583402276039124,0.33335086703300476
306,0.693098783493042,0.7399086952209473,0.5028390884399414,0.3337618112564087
307,0.6926863789558411,0.7411223649978638,0.5005257725715637,0.33332404494285583
308,0.6917401552200317,0.7407803535461426,0.4982670545578003,0.3357764482498169
309,0.6913304328918457,0.7435539364814758,0.4958902597427368,0.3296675980091095
310,0.6913385391235352,0.7419667840003967,0.5050860643386841,0.33871302008628845
311,0.6934430599212646,0.7409892082214355,0.5000860095024109,0.3300153911113739
312,0.6908942461013794,0.7415509223937988,0.5046879649162292,0.3372266888618469
313,0.6926184296607971,0.7402968406677246,0.5035675168037415,0.33585241436958313
314,0.6933379173278809,0.7418203353881836,0.4916273057460785,0.3339538872241974
315,0.6924774646759033,0.741789698600769,0.49927136301994324,0.33489862084388733
316,0.6924505233764648,0.7414467930793762,0.49983450770378113,0.3351380228996277
317,0.6936848163604736,0.741287350654602,0.49788931012153625,0.33324071764945984
318,0.6929224729537964,0.7446922063827515,0.49726858735084534,0.32997244596481323
319,0.6927006244659424,0.7418934106826782,0.4925406873226166,0.3304315507411957
320,0.6924374103546143,0.7402445077896118,0.48982128500938416,0.3276793658733368
321,0.6921899318695068,0.7408973574638367,0.49727126955986023,0.333893746137619
322,0.6914699077606201,0.7434465885162354,0.4933464527130127,0.3274928629398346
323,0.6918154954910278,0.7443308234214783,0.5027723908424377,0.33779558539390564
324,0.6925927996635437,0.7443293333053589,0.4933417737483978,0.3281111419200897
325,0.6934939622879028,0.7422441244125366,0.4987051486968994,0.3326457440853119
326,0.6916006803512573,0.7403203845024109,0.5024067759513855,0.33347493410110474
327,0.6913081407546997,0.7422541379928589,0.4938790798187256,0.32654738426208496
328,0.6920300722122192,0.7410913109779358,0.49907100200653076,0.3323773741722107
329,0.6914858818054199,0.7406260967254639,0.5025794506072998,0.3344542384147644
330,0.6907159090042114,0.738548755645752,0.49380674958229065,0.33485397696495056
331,0.6919461488723755,0.7461227178573608,0.5028349757194519,0.3360394835472107
332,0.6911320686340332,0.7422432899475098,0.4955456256866455,0.333696186542511
333,0.6915946006774902,0.7432780861854553,0.4899581968784332,0.32758983969688416
334,0.6910426616668701,0.7420756816864014,0.49560144543647766,0.33175769448280334
335,0.6925663948059082,0.7396882176399231,0.5112038254737854,0.34436967968940735
336,0.6929048299789429,0.7435835599899292,0.49405035376548767,0.3323822319507599
337,0.6912040114402771,0.742508053779602,0.4978998899459839,0.334738552570343
338,0.6931011080741882,0.7406327128410339,0.48603102564811707,0.32650840282440186
339,0.6923841238021851,0.7425235509872437,0.5015135407447815,0.33926209807395935
340,0.6908124685287476,0.7439776062965393,0.5078697204589844,0.33493828773498535
341,0.6914981603622437,0.7410109043121338,0.494530588388443,0.3297545313835144
342,0.6923376321792603,0.7453044652938843,0.5064525008201599,0.33836087584495544
343,0.6928233504295349,0.7406785488128662,0.4899662733078003,0.3303249776363373
344,0.692637026309967,0.7420628666877747,0.5000460743904114,0.33778098225593567
345,0.692692756652832,0.7421378493309021,0.50422602891922,0.3393276035785675
346,0.6911090612411499,0.7412818074226379,0.4898196756839752,0.33190104365348816
347,0.6911053657531738,0.7417534589767456,0.5065162181854248,0.33932822942733765
348,0.692693829536438,0.7422017455101013,0.49780842661857605,0.3314077854156494
349,0.691643476486206,0.7412358522415161,0.5003232359886169,0.33607226610183716
350,0.693122923374176,0.7396977543830872,0.505848228931427,0.33861058950424194
351,0.6922067999839783,0.7407652139663696,0.4928906261920929,0.3262329697608948
352,0.6929999589920044,0.7388225793838501,0.4982825815677643,0.3300400674343109
353,0.6926419734954834,0.7408265471458435,0.49816539883613586,0.3295813500881195
354,0.694282054901123,0.7426502704620361,0.5037947297096252,0.337166965007782
355,0.6931648254394531,0.7400240898132324,0.4928492605686188,0.3316711187362671
356,0.6917122602462769,0.7451556921005249,0.49817129969596863,0.3322211802005768
357,0.6915880441665649,0.7412740588188171,0.5040311813354492,0.33746442198753357
358,0.6913655996322632,0.7440186738967896,0.5002762675285339,0.33672410249710083
359,0.6912179589271545,0.7436939477920532,0.5034357905387878,0.336750328540802
360,0.6922545433044434,0.7425471544265747,0.5007097125053406,0.33790650963783264
361,0.693888247013092,0.743092954158783,0.49936655163764954,0.3373182713985443
362,0.6920759081840515,0.7415943145751953,0.5094111561775208,0.33816370368003845
363,0.6913127899169922,0.7402530908584595,0.49914994835853577,0.330678790807724
364,0.6923592686653137,0.7419701218605042,0.501627504825592,0.3354130685329437
365,0.6923285722732544,0.7440752387046814,0.4940640926361084,0.33187443017959595
366,0.6916311979293823,0.7413045167922974,0.4930078983306885,0.3285185396671295
367,0.693224310874939,0.7382128238677979,0.4901808500289917,0.33104899525642395
368,0.6920686364173889,0.7436699867248535,0.5017709136009216,0.3338955342769623
369,0.6932728290557861,0.7422475218772888,0.503637969493866,0.33750617504119873
