Epoch,D Loss,G Loss,Temp Loss,Thermal Loss,Fuel Loss,Burnup Loss,Enrichment Loss,GenMean,GenStd
94,0.6941877007484436,15000000001.478006,54.134946913607436,0.0602251278906552,0.0,0.0,2.643122222655962,0.7457348108291626,0.3071168065071106
95,0.6926586627960205,15000000001.433132,54.29873709936825,0.15950706408148632,0.0,0.0,2.6788102667098497,0.7191874980926514,0.3448912501335144
96,0.6979957818984985,15000000001.43929,54.3755843867136,0.48087497235768295,0.0,0.0,2.5414854980386785,0.6890140771865845,0.394275426864624
97,0.6879539489746094,15000000001.446964,54.585400853376996,0.7017774406928672,0.0,0.0,2.486108124980775,0.6637302041053772,0.4233974516391754
98,0.6949316263198853,15000000001.458578,54.62352508889526,0.8918765234364372,0.0,0.0,2.77946795472723,0.6376048922538757,0.4481200873851776
99,0.6933307647705078,15000000001.478672,54.578436229763106,0.8472805289751275,0.0,0.0,3.3219431660262924,0.6244193315505981,0.45506489276885986
100,0.7039147615432739,15000000001.482594,54.490902073677255,0.6468317508632437,0.0,0.0,4.378761705642091,0.6171185970306396,0.455751895904541
101,0.6967067718505859,15000000001.490955,54.33951654017537,0.5438318424062902,0.0,0.0,4.34608154869944,0.6204023361206055,0.44713160395622253
102,0.6921198964118958,15000000001.50411,54.18859195918812,0.3641975206199066,0.0,0.0,3.8035230269724414,0.6358257532119751,0.43491506576538086
103,0.6891121864318848,15000000001.50589,54.02195825407662,0.26534831622301097,0.0,0.0,3.5273366816094507,0.6520572304725647,0.422663152217865
104,0.6626783609390259,15000000001.522217,53.94872746733351,0.09521784743111159,0.0,0.0,2.880136469220598,0.6727388501167297,0.40304118394851685
105,0.6545552015304565,15000000001.528507,53.894054174871584,0.12973881347604316,0.0,0.001049287846910866,2.7229298300551403,0.6910627484321594,0.3866674304008484
106,0.6642824411392212,15000000001.530443,53.68343110628346,0.016172484791472846,0.0,0.006668723026729991,2.743903829565626,0.704352855682373,0.37178972363471985
107,0.664086103439331,15000000001.573479,53.693514232696025,0.030269208861094743,0.0,0.0,2.5199436288185177,0.7215514779090881,0.34867024421691895
108,0.6860527992248535,15000000001.507206,53.54874362056353,0.009348501132548585,0.0,0.007824707027504195,2.275794445265331,0.7395656108856201,0.33307766914367676
109,0.696381151676178,15000000001.472803,53.43688044279083,0.018323525165429202,0.0,0.0,2.314012961295381,0.7510256171226501,0.3299106955528259
110,0.7067536115646362,15000000001.495173,53.39826501735244,0.004927693695363063,0.0,0.003045153709707497,2.316668303919442,0.7667885422706604,0.32023632526397705
111,0.7179548740386963,15000000001.485125,53.31819364135856,0.008699950372697409,0.0,0.0,2.3873678007041117,0.7725925445556641,0.3289477229118347
112,0.7323680520057678,15000000001.487215,53.24006403362189,0.0029715143811164385,0.0,0.0,2.4575293877137137,0.7802793979644775,0.3277720808982849
113,0.7061890363693237,15000000001.467995,53.25696818666168,0.01080386312995658,0.0,0.00594041560015006,2.527359061383431,0.7900217175483704,0.3141990602016449
114,0.7099525928497314,15000000001.469908,53.15925547960049,0.004533820615453359,0.0,0.0,2.6800434397379984,0.7933245301246643,0.3155986964702606
115,0.6844624876976013,15000000001.484682,53.177158650385145,0.001133965318877602,0.0,0.0,2.8241235155489557,0.8004330992698669,0.30122536420822144
116,0.698975145816803,15000000001.476646,53.13984125217229,0.011872215275388915,0.0,0.0,2.565424035470462,0.8075131773948669,0.29121485352516174
117,0.6730817556381226,15000000001.487263,53.15359861509059,0.006200434639806636,0.0,0.0,2.9216954748441437,0.8190897107124329,0.26590949296951294
118,0.6765893697738647,15000000001.502705,53.14207138665829,0.02349085494809895,0.0,0.0,2.8218745105808747,0.817769467830658,0.26691576838493347
119,0.6683306097984314,15000000001.481201,53.167309329189344,0.0,0.0,0.0,2.9190994776609913,0.8209143280982971,0.2540832459926605
120,0.6706517934799194,15000000001.519646,53.17658802499241,0.0,0.0,8.171605424919052e-05,2.8297422331141626,0.8305701613426208,0.23163560032844543
121,0.6572619676589966,15000000001.504837,53.20144737368202,0.0035141676198289125,0.0,0.0,2.9410537357921336,0.8297741413116455,0.22816060483455658
122,0.6517187356948853,15000000001.510185,53.15288942375321,0.0,0.0,0.0,2.7272430748811147,0.8263170123100281,0.23325751721858978
123,0.6498962640762329,15000000001.521942,53.16942783667209,0.006112620544079867,0.0,0.0,2.728492903989233,0.8220483660697937,0.23827709257602692
124,0.6527432203292847,15000000001.518719,53.2383885661372,0.0127430949501692,0.0,0.0,2.6151408970285575,0.8130722045898438,0.25265324115753174
125,0.6440364718437195,15000000001.517813,53.24848681005894,0.01753466904209043,0.0,0.0,2.53623902720082,0.8070123791694641,0.2643623948097229
126,0.6374539732933044,15000000001.519716,53.32061219309939,0.02992472064605661,0.0,0.0,2.5653983957920574,0.7919458746910095,0.281737357378006
127,0.6604958772659302,15000000001.513641,53.3243745249498,0.05933970205372273,0.0,0.0,2.832820240201115,0.7769083380699158,0.302909255027771
128,0.6790494918823242,15000000001.470379,53.376917550686606,0.07360818720534432,0.0,0.0,3.3295717869034567,0.7554239630699158,0.33637934923171997
129,0.68038010597229,15000000001.454082,53.42293449603288,0.07446121162215089,0.0,0.0,3.5753065653671836,0.7451782822608948,0.3453107178211212
130,0.6884934306144714,15000000001.480663,53.43553102633473,0.15080800162343225,0.0,0.0,3.9355045107543267,0.7305712103843689,0.3660128116607666
131,0.6919950246810913,15000000001.482933,53.511419223668995,0.18554288900285576,0.0,0.0,3.763165396672625,0.7201964855194092,0.3820643723011017
132,0.6864330768585205,15000000001.459862,53.5610135893974,0.21842239654309148,0.0,0.0,3.5010890055955985,0.7020601034164429,0.4042605459690094
133,0.702987015247345,15000000001.425966,53.44896897520314,0.27884799903858315,0.0,0.0,2.8629182282079597,0.7024593949317932,0.40454959869384766
134,0.6969837546348572,15000000001.458849,53.598954893762446,0.4468423740987298,0.0,0.0,3.0581165741207603,0.6836698055267334,0.43720459938049316
135,0.6935960054397583,15000000001.460886,53.57552637491102,0.5390299836779767,0.0,0.0,2.77990063994965,0.6855567693710327,0.43015870451927185
136,0.6733498573303223,15000000001.476183,53.58277892411401,0.6158498181594267,0.0,0.0,2.917966130421965,0.6825330257415771,0.43578001856803894
137,0.6752762794494629,15000000001.479046,53.483198312600436,0.42777701092323916,0.0,0.0,2.6608502392776927,0.7006159424781799,0.4058935046195984
138,0.6658593416213989,15000000001.503778,53.46564599306488,0.6369765025955949,0.0,0.0,2.573934299800768,0.6939666867256165,0.4201570153236389
139,0.664351224899292,15000000001.500212,53.3793914598578,0.5747095809754381,0.0,0.0,2.7231721838267466,0.7056237459182739,0.39676976203918457
140,0.6559667587280273,15000000001.500273,53.42186912148351,0.8221896860993884,0.0,0.0,2.5970149816429475,0.7030723094940186,0.40814560651779175
141,0.6558750867843628,15000000001.499311,53.364957930876336,0.81549144956235,0.0,0.0,2.60917001560508,0.7134456038475037,0.3930724263191223
142,0.6579817533493042,15000000001.514437,53.28580951725556,0.5620263062837478,0.0,0.0,2.4609535529164894,0.7269142270088196,0.37082770466804504
143,0.6569854021072388,15000000001.506592,53.19896739070498,0.46034247161844016,0.0,0.0,2.448657372993708,0.7320184111595154,0.362569123506546
144,0.6556376218795776,15000000001.507765,53.19728434737839,0.3821445300526022,0.0,0.0,2.430400515786136,0.732831597328186,0.35766515135765076
145,0.6566874980926514,15000000001.500349,53.119506279398884,0.21534122091624003,0.0,0.0015686378299114775,2.2849756440582176,0.7387170791625977,0.34833061695098877
146,0.6567106246948242,15000000001.487103,53.1515696735476,0.1594951978127205,0.0,0.012410473466141478,2.3822965455676326,0.7463895678520203,0.3374444544315338
147,0.6644258499145508,15000000001.494812,53.097846615903705,0.07032858084020088,0.0,0.0027460543054019975,2.428658147149218,0.7495357394218445,0.3298473358154297
148,0.6622755527496338,15000000001.5113,53.10394033838043,0.01531886161414308,0.0,0.007814273008836616,2.387512911629598,0.7610015273094177,0.31177616119384766
149,0.6582608819007874,15000000001.498571,53.04635436940259,0.017154029968009823,0.0,0.003886315740259668,2.2838789886420225,0.7602004408836365,0.3172212839126587
150,0.6673543453216553,15000000001.48723,53.03103934698965,0.0064584960165758876,0.0,0.0056815323525459226,2.3522390040716337,0.7649167776107788,0.31034499406814575
151,0.6714680194854736,15000000001.526093,53.0678836418037,0.0,0.0,0.009037750800775993,2.234642276159723,0.7686649560928345,0.3016146719455719
152,0.6690778732299805,15000000001.510723,53.07683356012261,0.0,0.0,0.00943094516848998,2.348218160538864,0.7733698487281799,0.29394280910491943
153,0.6713894605636597,15000000001.517744,53.08896118956272,0.0,0.0,0.008881865241580703,2.2640843717521486,0.7796412110328674,0.2858636975288391
154,0.6642874479293823,15000000001.5141,53.10264081030453,0.00015056364830245972,0.0,0.009505089840933009,2.494632335079762,0.7806342840194702,0.2801499366760254
155,0.6609114408493042,15000000001.509174,53.12645583211005,0.0,0.0,0.006955729830802652,2.340402928836764,0.7792202234268188,0.28000500798225403
156,0.669063925743103,15000000001.508583,53.15206634108726,0.000739656966136884,0.0,0.00806172163222818,2.526636636851796,0.7756049633026123,0.2834245562553406
157,0.6554892659187317,15000000001.53665,53.17816648792247,0.0,0.0,0.0035562701407273905,2.566649100398212,0.7745298147201538,0.283774197101593
158,0.6504511833190918,15000000001.538904,53.24109654311786,0.0,0.0,0.009656404238652447,2.6472234423486243,0.769706130027771,0.29032576084136963
159,0.652224063873291,15000000001.536533,53.245251047715044,0.0,0.0,0.004448180382997694,2.7836425632526622,0.7610238790512085,0.2987785339355469
160,0.6513830423355103,15000000001.519293,53.21854166274744,0.01227949704442206,0.0,0.0030466498397190194,2.7251732596235283,0.7588135004043579,0.3033652901649475
161,0.6464800834655762,15000000001.551052,53.28269477105074,0.020032008856137738,0.0,0.010690347164515125,2.9046121538031917,0.7518932223320007,0.31420305371284485
162,0.6576206684112549,15000000001.540964,53.3098743895445,0.005792404846644901,0.0,0.006740537027312608,2.5289079840884106,0.744647204875946,0.32033464312553406
163,0.6604515314102173,15000000001.527878,53.34924579548652,0.031550167039801465,0.0,0.008905897092491472,2.6539485639319853,0.7376903295516968,0.3323378562927246
164,0.6553940773010254,15000000001.51883,53.29977241150906,0.030438070316696215,0.0,0.006102531318365461,2.537441146927114,0.7315385937690735,0.33709678053855896
165,0.6587712168693542,15000000001.519384,53.33650722529218,0.040063698068202355,0.0,0.003738891005807438,2.5760366291219396,0.7288680672645569,0.3443768322467804
166,0.6621204614639282,15000000001.527178,53.379909119598665,0.026647807740582844,0.0,0.004244734181020542,2.4462560079159705,0.7337404489517212,0.33299708366394043
167,0.6493858098983765,15000000001.52918,53.42300834856458,0.05479342142442743,0.0,0.00920083798655431,2.5518019338446924,0.7241114377975464,0.34528571367263794
168,0.6629297733306885,15000000001.545208,53.43054002385172,0.036721485679245124,0.0,0.01047803751661194,2.5820916357899497,0.7307460308074951,0.33476510643959045
169,0.6464567184448242,15000000001.52034,53.46287694387817,0.03837518054566321,0.0,0.010151889632033418,2.422235060068652,0.736956000328064,0.3244238495826721
170,0.645262598991394,15000000001.520885,53.501074900357146,0.002966065262346145,0.0,0.008207528205935727,2.2935106718600053,0.7348377704620361,0.3244357705116272
171,0.6603917479515076,15000000001.534512,53.53049460710552,0.005788207507278258,0.0,0.011169073810711397,2.265487075224983,0.7364755272865295,0.3216272294521332
172,0.6538699865341187,15000000001.55096,53.48741016485424,0.003191676585841824,0.0,0.0066769069681119645,2.3885425832670846,0.7406221628189087,0.3146943747997284
173,0.6452049016952515,15000000001.531761,53.557858845901805,0.0,0.0,0.013024717979347575,2.3641456480527068,0.746487557888031,0.30982840061187744
174,0.6537468433380127,15000000001.552475,53.612237917320265,0.0,0.0,0.012214225927027984,2.35757230077836,0.7481462955474854,0.31100785732269287
175,0.6544321179389954,15000000001.55276,53.58452618717417,0.0,0.0,0.014555107107433943,2.329967950097917,0.7594099640846252,0.2993142306804657
176,0.6624956130981445,15000000001.532999,53.65657917611656,0.0,0.0,0.014129798115937925,2.4903334095402845,0.7577876448631287,0.30625781416893005
177,0.6611286401748657,15000000001.543276,53.6874347579051,0.0,0.0,0.012606202681301382,2.306966233288573,0.7642744183540344,0.29846468567848206
178,0.6514462828636169,15000000001.52674,53.687295363746344,0.0,0.0,0.014468863340842448,2.4563070877636997,0.7676929831504822,0.29726430773735046
179,0.6626845598220825,15000000001.57313,53.84207479139587,0.0,0.0,0.01996749785288876,2.3948335060102557,0.7759312987327576,0.28438037633895874
180,0.6474019289016724,15000000001.576916,53.838945029186675,0.0,0.0,0.010196278159409721,2.3491976027092063,0.774508535861969,0.2878112196922302
181,0.6579605937004089,15000000001.58001,53.983661503257466,0.0,0.0,0.01470096807044436,2.4275338604445156,0.7749987244606018,0.2860561013221741
182,0.6641552448272705,15000000001.55066,54.07508536089334,0.0034718336227065223,0.0,0.01370209362789607,2.350283544018676,0.7718454599380493,0.2828715741634369
183,0.6527528166770935,15000000001.545506,54.50592591638461,0.005516772953561556,0.0,0.02612545123873276,2.569855501264058,0.7631566524505615,0.29436564445495605
184,0.6507532596588135,15000000001.56127,54.56574071154871,0.002711146348811741,0.0,0.03043032561359089,2.8623046390717173,0.7487251162528992,0.3118589222431183
185,0.6698944568634033,15000000001.544151,54.54882305153194,0.0035832047436402323,0.0,0.02189462756457089,2.8329252964640004,0.7392383217811584,0.31792688369750977
186,0.6560223698616028,15000000001.553894,54.57407574470928,0.005719807300932071,0.0,0.01870314339754953,2.9144667135194684,0.7257483601570129,0.33618080615997314
187,0.6740273237228394,15000000001.555809,54.736995052283085,0.016504900187297892,0.0,0.031789249666241554,2.7482696214337405,0.7192538976669312,0.34310534596443176
188,0.6509790420532227,15000000001.53698,54.77847601195567,0.0272646346898472,0.0,0.025336351083974258,2.6336949924336723,0.7101601958274841,0.35737451910972595
189,0.6743140816688538,15000000001.54039,54.59088286494317,0.02267211424886413,0.0,0.006585779861909069,2.390680371132234,0.7096813917160034,0.3631945848464966
190,0.6545834541320801,15000000001.57556,54.69287763750665,0.03541531165200257,0.0,0.029118319943583316,2.453776631638176,0.7076410055160522,0.3684478998184204
191,0.6669607758522034,15000000001.535568,54.65262336403101,0.009668531670483455,0.0,0.02176416624345047,2.44544450504391,0.7226751446723938,0.3529323935508728
192,0.6645087003707886,15000000001.512787,54.690588740035956,0.004301631079768067,0.0,0.018285003361106212,2.3564619979307437,0.732662558555603,0.33969929814338684
193,0.6634859442710876,15000000001.549442,54.708619932972304,0.010445104505054006,0.0,0.01490736508370955,2.308566790345769,0.7421824932098389,0.3287072777748108
194,0.6715641617774963,15000000001.545753,54.538718516447936,0.0,0.0,0.004116738102044478,2.3409124832175237,0.748049795627594,0.31932953000068665
195,0.670479416847229,15000000001.536007,54.58657183434909,0.0060423791708974495,0.0,0.0,2.376760560134305,0.7530016303062439,0.3187580406665802
