Enrichment (%),Flux (n/cm²/s),Burnup (MWd/kgU),Fuel Centerline Temp (K),Clad Surface Temp (K),Coolant Outlet Temp (K),Reactivity,HTC (W/m2K),FlowRate (kg/s),Swelling (%),FissionGasRelease (%)
66.94040754349285,6.803207209737389,4.359550082836535e-08,620.2357400933469,617.6705014644044,574.5794833764462,0.014488664306909989,11060.63552543765,20.422205780344896,0.5455508327144031,0.19096693839130088
72.74897791488902,6.739670788257207,4.3408708629483865e-08,620.3592720761062,617.5568477184775,574.5838631704595,0.01498856821149451,10817.83583816218,18.403204415419097,0.54569149937011,0.19126918368728824
79.87837328475487,6.556313275232677,4.341917636143759e-08,620.0544057862389,617.6588149346981,574.5981338611672,0.015636985532568565,10072.977376759269,11.026689166770051,0.5453404068804579,0.1910707826488036
70.14965974510885,6.80712723058303,4.3476720615734166e-08,620.155681926886,617.7173392349516,574.5823262254638,0.014776371826893005,10422.1351321107,13.806393219982585,0.5456170115441611,0.19110123279494123
63.183710645993834,6.933925907465018,4.362592637928364e-08,620.312366376533,617.8153654271499,574.5880402128721,0.014165001688197273,10971.27441874345,19.84436706217521,0.5457159189236351,0.1915348451401932
67.61618696710474,6.849496870085917,4.3088239900343376e-08,620.1184234567947,617.3813963965307,574.5788440366158,0.014320313611741523,10604.071305331314,16.184367908946914,0.5450709629137153,0.19062387995295352
76.38760411027653,6.726232808290038,4.3923095786595085e-08,620.7509436623977,618.0617215135192,574.5989961878203,0.015278398148490947,11171.351620880596,21.839093131224622,0.5459019737237409,0.1911810961977444
69.15091552987052,6.757846070101412,4.3078379548550066e-08,619.9564705918673,617.2453141650548,574.5800583496325,0.014695978933186162,11888.614673631895,28.805401100052947,0.5453659322784883,0.19032448114519893
78.10844026079558,6.5936404671052715,4.349418689926594e-08,620.3090115920185,617.7889360633933,574.6008277416747,0.01533112741303014,11028.762499915698,20.54060728208048,0.5455142650445494,0.19123851520256455
71.45779101824056,6.730458015332378,4.3135285415290656e-08,620.0499162661255,617.5158363787938,574.5725296488671,0.014817361565699119,11636.82898739067,26.300739080818666,0.5453002588621239,0.19040557371337533
62.348417994969786,6.885144122356277,4.328533749834292e-08,620.1205525687111,617.4376855170469,574.5868628424485,0.013989313166962936,11599.58218143161,25.859548354424795,0.5452043677897829,0.19059521694857565
69.29759210843174,6.73288710899167,4.281145511967679e-08,619.4691985198143,616.902155156402,574.5625621378941,0.014478156300950302,10878.031734658265,18.813724058999767,0.5447248477351634,0.18974199018742088
67.90577117825528,6.704038702276772,4.2989512352827934e-08,619.4619116985294,617.2910839124805,574.5663430625212,0.014401420617601638,11600.669101347938,26.03525345109586,0.5448483101189521,0.18931081595637964
75.1243614071473,6.75995885561806,4.364523121897665e-08,620.4651187894095,617.9679767660228,574.5914651573418,0.015237490577401213,10313.80719581528,13.01472398166773,0.5460213463023487,0.19158628005043313
70.37495484273576,6.892312196295354,4.362402216040235e-08,620.2387746214728,617.7281391745363,574.5848020448277,0.014877300673861095,10425.326181027353,14.207767089816441,0.5456774448344607,0.19105657042417556
76.23654454398392,6.647668878550115,4.3305388339494214e-08,620.2674474527034,617.5001919910754,574.5886027387344,0.015261042334846712,10014.929871807499,10.291859146306269,0.5452425790639926,0.1906339720475969
72.81011741766365,6.767483034044538,4.3207884672121817e-08,620.0457865402263,617.5878540569768,574.5731569407527,0.014871523038434134,11506.063558635118,25.207961849415092,0.5452251200637241,0.19028011797916225
61.39959643346891,7.0121979973433755,4.316288564528259e-08,620.0529191639909,617.250942328929,574.57632408583,0.013894456763228457,10143.05260156974,11.747195567310314,0.5451661747104553,0.18982207597211723
82.06578059666425,6.553319884368776,4.3733894130680864e-08,620.6734080092194,618.1033500994901,574.6078038344992,0.015794838679486698,11018.10978371132,20.269717129395502,0.5458332112207148,0.19187979180297904
68.53157501349527,6.637428518706955,4.3320408686704345e-08,620.3424665232731,617.5542290978645,574.5753013417913,0.014345289609604288,10813.403272517364,18.28101453043118,0.545195527098702,0.1905937977477664
72.8686684168143,6.74263031785114,4.3504630919681864e-08,620.1020943347619,617.7942294179178,574.58918243791,0.014930165888621933,11343.952559277743,23.27168063316669,0.5456472635682484,0.19103408559312107
83.42908034580611,6.540747955165962,4.353449833747978e-08,620.5022784149364,618.0567741910041,574.596485356197,0.015909909337423138,10967.227337403601,19.857174050440776,0.5456473141095879,0.19156411464064338
69.60558698543943,6.757108199764058,4.319528837365999e-08,620.2226095814168,617.3831340383516,574.5898777574173,0.01454726283632956,10907.305601281263,19.272722558124524,0.5455516130726829,0.19079888237296802
73.71896803670123,6.675725524044131,4.337960727675314e-08,619.727335053433,617.2764607868012,574.589162801757,0.01508639659663117,10193.174527000687,12.554913707305374,0.5454520324825685,0.19020972804500874
68.52583689912231,6.706359913060409,4.324223721849164e-08,619.9953995350963,617.4743162785339,574.5842307991823,0.014439345251593674,10685.630845152264,16.806841963314067,0.5452227668589635,0.19010830572848816
71.83483383240775,6.7890480221300615,4.3241086296926424e-08,619.7680056378861,617.5013984270006,574.577603697376,0.014884142007725563,10103.53736303934,11.286944278301348,0.5455375443854585,0.1906215752678787
72.54644471006998,6.7857286672522665,4.3513451611741146e-08,620.1315776914203,617.762357064173,574.5808157060708,0.015027464416484476,11590.458598416673,25.805983342398427,0.5455967990517243,0.1904861002185509
76.0033727727528,6.75433377979407,4.365975909578645e-08,620.4337554091369,617.965548930626,574.5927160801353,0.015290724301920366,10675.732618296437,17.194216304520534,0.5456397268437231,0.19150735873819563
62.41497271084731,6.8578339616522905,4.292134715356421e-08,619.7418869501986,617.1746675218069,574.5539714207838,0.013983829343370306,10303.045141489956,13.376099282974936,0.5448530306800483,0.18964256122132467
63.91023321017693,6.848249230411659,4.2170209411404495e-08,618.922625639817,616.477695459494,574.5346533068594,0.014191285397715886,11970.541736548463,29.586424625712,0.5437327778498259,0.1883969031982285
80.56121948206408,6.542404695400044,4.357836650636269e-08,620.3953463883164,617.7743054559406,574.5953067876353,0.015649260891409677,10457.088505036232,14.938491972389464,0.5451642116848345,0.1911804250087577
72.45207284379586,6.7041107927082075,4.302328123057514e-08,619.5809699763056,616.99452699852,574.559350328889,0.015037295659252884,11940.258426248809,29.318674266095,0.5447560115250127,0.1897604600144766
71.09459590444206,6.734078127850214,4.354780051018208e-08,620.30425321469,617.7000413753606,574.5906096867016,0.014635594625397253,11033.09002508867,20.319326571302998,0.545477861128635,0.1912246345291227
69.97079890880998,6.7664684901355425,4.368390473711828e-08,620.3301821208139,617.6592806750784,574.5885134108788,0.014765946984622018,10734.584684376774,17.401389882357588,0.5456866332499564,0.1911144705825464
67.63952055396452,6.836491270933604,4.352480031852213e-08,620.4563591841155,617.6652642231788,574.5895675061993,0.014502613397234465,11845.223829960818,28.40542845773347,0.5457638260483878,0.1910719915976411
71.53311700304427,6.781346640772119,4.327939684614336e-08,620.0507999365309,617.2543802037051,574.5844213697117,0.014794251023991277,10111.462094608063,11.299190938597997,0.5453633769083702,0.18979624732605066
66.64272433327346,6.8421749493018575,4.326302858920788e-08,620.1890735976194,617.5189244806736,574.5813096718055,0.014339637466689616,10763.464234284927,17.335390198917374,0.5453034914861894,0.19014423455581242
69.69887898517104,6.830840917959742,4.334767148327383e-08,619.9980465925299,617.6082923908599,574.5753517301569,0.014675260716990398,11796.360567396001,27.953645672625015,0.5452205046286137,0.19051150431736683
56.6193236837172,7.040144576015988,4.3100031830484665e-08,620.0544275320431,617.6033020481492,574.5656751005017,0.013397720050620789,10700.540427250586,17.471288814099932,0.5448892870152516,0.1896353237015283
78.0676117772544,6.604593268473013,4.35640264978908e-08,620.432318209171,617.9089324825333,574.5987812551485,0.015418568304857803,10652.400296015356,16.632841935537172,0.5457371927841986,0.1918305483652138
80.86071835024464,6.434818864171644,4.326813021776243e-08,620.5372496218083,617.829371306542,574.5977189059873,0.01566831931973455,10080.232990296901,11.440717437210695,0.5455350719031371,0.19151234413591012
68.61912889885392,6.700701168072788,4.303919532036365e-08,620.0493745979128,617.1405394134484,574.5813172600137,0.01463620067455383,10006.407281212536,10.432027381316765,0.5450158789187736,0.19030959773158418
74.29085794676722,6.640498196009171,4.331221543841438e-08,619.9898128403185,617.3798083901734,574.588916051861,0.015020893489104823,10156.272540694401,12.02730782462532,0.5450593282973946,0.18988443185496606
63.14514247134311,6.828342726683559,4.283817619880591e-08,619.3260715906156,616.8956852930451,574.5619222655579,0.013863049274110808,11530.3288560778,25.415746667179086,0.544439000071318,0.18911153347693657
78.95197483440145,6.60716576445896,4.359295822192808e-08,620.2736153535197,618.0352042389276,574.5826257600017,0.015532645978391438,11751.968638234797,27.52968112209654,0.5456795372459102,0.19113630848445712
68.9004447201054,6.754055124493878,4.294570255080729e-08,620.015326599272,617.5695461580065,574.5777788917991,0.014636914786707101,9965.13516372925,10.331605582068438,0.5454172559977817,0.19056828852296462
76.78902332360192,6.656449958198564,4.3478395015095296e-08,620.3212030805871,617.7727810446553,574.5934502060061,0.015245516122353885,10725.256651820422,17.451998295435693,0.5457292375773833,0.1914823630134017
67.26870814627055,6.900727545917731,4.3672475775901686e-08,620.3393094278872,617.6829530054185,574.5860495063332,0.014431905836351185,10871.59824286949,19.051661798862945,0.545681476011688,0.19082135103079392
70.33277652601643,6.649577910017072,4.286175641115959e-08,619.5410130496073,617.0387031282585,574.5648214936319,0.014545800748964142,11410.58248106387,24.264314117238264,0.5447030502663242,0.18978248390851615
63.986490844546736,6.874974053211482,4.292045158702138e-08,619.8887462501477,617.2368522795887,574.5719657917404,0.014154694868646178,10691.793081185308,16.833248595308163,0.5449712913491901,0.18960422662624685
72.57353665597478,6.8121853298245245,4.357790504335793e-08,619.98611407672,617.6282593730328,574.585874578163,0.014955624933059783,10334.936513527731,13.899757895593325,0.5453729271998558,0.19053573990041675
73.14535775101602,6.768812045919666,4.352547883329592e-08,620.218179368042,617.3766810089843,574.5872967015858,0.014998676832553973,10098.308650488645,11.175472583254457,0.5454428885434515,0.19055241854240557
74.42358095569088,6.510266649624741,4.2835197664866123e-08,619.712223696433,617.3548809923824,574.5661327227124,0.01503927117034914,11590.522025789627,25.866320015380694,0.5449222339035537,0.19006108798760443
80.3391533971378,6.55162614344271,4.2970411797152834e-08,619.9009772765421,617.5483839625681,574.5910366898261,0.015653478336197724,10277.294072655324,13.266446041532227,0.5451100151958119,0.19071013178105178
70.4806811880966,6.656792595020514,4.341941165285108e-08,620.1548496556541,617.5474973724463,574.583305769966,0.014772288838368126,11024.00864795181,20.40174021072508,0.5451628591985932,0.1901280694138315
76.34208561812423,6.570325410492907,4.299460121363136e-08,619.9187772056928,617.2303936388914,574.5527418647873,0.015367918132536122,11940.878947501216,29.298898786945564,0.5444348880279477,0.189476684545545
66.8231573282151,6.893350702942429,4.315518304342851e-08,619.7752252448672,617.303963785009,574.5762141899363,0.014387928180585773,10113.115681787705,11.628762199283681,0.5451742613247529,0.1900881094092799
73.27515876811876,6.7498175822024,4.3190498643025656e-08,620.0697919311277,617.4126589857614,574.5902573009585,0.015015413649401472,10884.700500506153,19.14484061247844,0.5452796460822793,0.1906909624618593
68.50080411049709,6.741324884501413,4.302975812832174e-08,620.0842963825025,617.3236221440384,574.5779373788512,0.014542939818475615,10575.131766169488,16.435456496588387,0.5454532919727454,0.1904131104379007
71.78170863328687,6.662932091176986,4.32935672259218e-08,619.7870905463734,617.506906882504,574.569233837065,0.014788476874467436,11485.431167714692,24.89100993641604,0.5451176085266374,0.1904556298558775
81.30967815875782,6.653945538632653,4.3932801101410517e-08,620.3873814933199,618.1903406762485,574.5972278024717,0.01578776628004404,11133.123172588726,21.48857341544823,0.545857264854943,0.19140871417368627
78.1136649092145,6.652427109907243,4.315142750063487e-08,619.9482427703297,617.4763494503956,574.5896765367711,0.01546281288120491,9921.041421023194,9.53047090664294,0.5452471298061886,0.1908479438619116
72.66454717296216,6.758993046054019,4.3511140648788476e-08,619.9209478323262,617.4474623241493,574.5745276107982,0.014906700780768256,10728.831288148645,17.37306771573309,0.5454033591511112,0.1905907733540191
77.58802928271946,6.681518116595755,4.3675073101272324e-08,620.4270616552382,618.0505343921725,574.5994203952891,0.015303839265427041,11216.45120983462,22.371029568750796,0.5457579834695577,0.19149998778926336
61.4628162673769,6.89831218280625,4.3065422105128e-08,619.4044355612432,617.2222497287855,574.5600601591806,0.014092152786826495,11909.3970376865,28.977231255732264,0.5451185566821638,0.1903380504839903
60.07172583515567,6.945565246334152,4.337335107870448e-08,620.139930057109,617.2796293177427,574.5723710952517,0.013729404728383056,11662.116591818354,26.56662904189954,0.5449265541772421,0.19004142942824695
68.43152855440951,6.871871515614432,4.30601307842711e-08,619.5435731238242,617.1517676845476,574.5625178067825,0.014524164246289554,11916.976193808985,29.100645992018976,0.545066594120341,0.1899409128125277
72.71960977970342,6.6803363188414835,4.357899212616755e-08,619.9931518097027,617.506710485958,574.5818881728429,0.014939417973486396,10902.454948476225,18.887485481648053,0.5455152657630686,0.19063181292157946
63.14882142843647,6.968370735826811,4.339960522293551e-08,620.2906719715464,617.694753632166,574.5899981037384,0.013932796219691675,11530.353278580284,25.30098414766617,0.5452218227467442,0.19069129401304552
64.21000733845658,6.837408002383454,4.3187042230401096e-08,620.1063248821166,617.3961897325499,574.5746345779098,0.014019596701317728,10703.560933595289,17.100662802608404,0.5451824065670041,0.1905472188494122
70.11627387116948,6.773752859185752,4.32853247305918e-08,619.9480648501137,617.3167333013832,574.5788285939464,0.014724163953863209,10172.088748919481,12.021288504568831,0.5451355446371495,0.18977906327066824
78.92080692164501,6.563130653994425,4.342767603575443e-08,620.2381657389564,617.6976677828194,574.5934755000337,0.015573751747972805,9943.373050530363,9.781652981089437,0.5454788456739258,0.19116376658330464
76.80257459001777,6.608429844391496,4.325417324182413e-08,620.0690110590693,617.315481974819,574.5882355093909,0.015321693563217319,10127.85233537785,11.633497974779715,0.5449322815218184,0.19037277036247707
74.20790408114115,6.698387034891116,4.39295216133372e-08,620.6175845530494,618.1934755392108,574.6022706993887,0.01485751070386735,11521.367576004122,25.184989662519712,0.5460195409657067,0.19178711515982133
67.4498451718502,6.94764869013523,4.345346324508737e-08,620.2774999448993,617.5113005538037,574.5775929806958,0.014351483561460909,11290.30213055876,23.18407471510236,0.5452770523007433,0.19022799166339988
62.487726072417395,6.837893202330683,4.21677817147273e-08,618.6564668813546,615.4358099127179,574.5369005480892,0.014088251563249974,11961.438189470031,29.505592740048485,0.5436920617468374,0.18793890971086924
77.62000180191936,6.73846452222186,4.358493825026045e-08,620.4343702223272,617.9256542455895,574.5901304980041,0.015352958628293242,11359.227174799096,23.536320842777158,0.5455898445634283,0.19086074092903754
72.53570427274272,6.774284811749386,4.325701680239494e-08,619.9994996076261,617.3457663222065,574.5794954909542,0.014675712390437412,10916.378798065349,19.586936045107528,0.5451091559930429,0.19077753371122233
62.43202295659944,6.857452256467498,4.251175952160808e-08,619.247707619988,616.4546852660803,574.5567039745282,0.013787160665220106,11685.358752385173,26.868218734736693,0.5440517179610306,0.18836928336709502
66.40733989432287,6.896619058642641,4.281047382680501e-08,619.3437212760284,616.7369482523815,574.5505914064948,0.014305520434876045,11914.13595161489,29.075832378146792,0.5441870090398832,0.1888404944255237
64.93366084545319,7.041216731604973,4.3328512560736467e-08,619.9706666482011,617.2281883862468,574.5671589280392,0.01413509861526863,10482.828073954646,15.527537546368052,0.5451776455728364,0.18959638261037817
74.77481813557009,6.696926642501812,4.333505512120311e-08,620.2671331269888,617.9067272298886,574.5977939227483,0.01515455895025129,11296.436328136282,22.779936629789,0.5457231119670529,0.19157881610543642
71.19354132313153,6.771486044828641,4.368745052400067e-08,620.4618154040685,617.8577926924078,574.5858024901843,0.014832448554398928,10571.423458134714,15.953166851227131,0.5457839071333422,0.1909643304581899
81.34518141807465,6.408985852079612,4.380015875899221e-08,620.669531325405,618.1360978206969,574.5999847849218,0.015723031067176235,10994.422564531293,20.140469824339384,0.5457285340419394,0.19184995623952805
73.74837851959437,6.685260752514452,4.319706491503008e-08,619.7343629019592,617.5507182758001,574.5707595328746,0.015161619896012269,11857.248474314381,28.444799186218773,0.5451827219449618,0.1904952987423144
69.16651536663908,6.788677641108412,4.318200626456659e-08,619.9041640252972,617.2840286003723,574.5732511942873,0.014774913723416869,11921.114740977306,29.075158887790828,0.5452978348994881,0.1901830988241267
68.15940218569627,6.753696552956649,4.333516638303429e-08,619.9026774030492,617.5725968510203,574.5895326270664,0.014572974359750468,10258.370441837322,12.623140029305834,0.5454586392464497,0.19071842056070681
61.64838921532236,6.82914253614896,4.177867537953166e-08,618.4879092226363,616.1652809272795,574.5358478505965,0.013561952898233181,10104.89917689366,11.131157095689954,0.5438803524957965,0.18820484206535318
65.83827140027236,6.865055178271259,4.3001780337689536e-08,619.5457931727399,617.3437387616748,574.5694968283892,0.014208987809727402,10644.121660452827,16.830197731424512,0.544890372643221,0.18995270309617363
72.77613338235516,6.736830708362712,4.3504884450739816e-08,620.2578812757644,617.5774057607315,574.5770757843937,0.014753848410867665,11183.797731235747,21.807067953364744,0.5450997088058896,0.19035467656298619
73.16001535129159,6.9029387909885624,4.3574014527195306e-08,620.2598957279861,617.6341886782776,574.588888361557,0.015045827656130155,10203.36963249258,12.681562946241376,0.5454973963671245,0.19062760788214472
81.4336193118284,6.566928495208444,4.386934902627441e-08,620.7673044146911,618.2442262771309,574.5985870236415,0.01575151537753537,10672.004333603078,16.560082448365637,0.5458051506691021,0.19165370624044656
67.84148206473165,6.780921640885025,4.353113494704196e-08,620.0239300301542,617.8548242988988,574.5743080852635,0.014545720075206242,10745.857447610208,17.692538103232284,0.5454070830369953,0.19087917436632895
65.69881510584833,6.778137514489487,4.3317123726737685e-08,619.9070502865767,617.5447066710503,574.5713437583499,0.014213119600895949,11098.902504376641,21.26211821186537,0.5453694903887792,0.18947823313218298
64.01868568921127,6.774851667001562,4.2639727043152126e-08,619.3663428430286,616.828816945253,574.5556439550802,0.013981794073934864,11758.69905311808,27.448778093085565,0.5443484259478777,0.1893722216620485
71.59360540981532,6.783566095861229,4.360123537258255e-08,620.5136949621204,617.6725047091733,574.588277377663,0.014919289372903932,11000.989550192864,20.08797907685969,0.5457387898905224,0.19144185311907785
64.6091768298184,6.972139538651056,4.2130744292693446e-08,619.0966237033579,616.6486072155641,574.545053611958,0.01397068151277708,11903.76255296318,28.925131796663607,0.5441795309433114,0.18891366615499558
71.12477393953453,6.7789664230098206,4.3499833893189747e-08,620.3708487514845,617.7620746272354,574.5883452055949,0.014943813199333522,10349.428038104788,13.608400098274233,0.5453351566461252,0.19058609524764794
76.0512786169182,6.780267407581169,4.385969113453456e-08,620.314024988323,617.9335493867372,574.5891797753808,0.01528998927434838,10588.405336991045,16.16478214539071,0.545682193698707,0.19136511923600788
63.61037967994563,6.872387452575906,4.322215172201588e-08,620.0660951444206,617.4338155698698,574.5658180783212,0.014160533756370804,10544.337183821495,15.751346810286567,0.545135760954082,0.19050995168742169
83.99350647241651,6.327439360206792,4.3633670932319966e-08,620.7010785565675,617.9801065907901,574.6008847198001,0.016009617620313357,11113.578887143001,21.209761451023393,0.5454890186347122,0.19156479795955153
80.22667259242282,6.383799325845,4.3777040009643286e-08,620.3430042377032,617.7612871706083,574.5949524715585,0.015597552498498243,11683.147093240419,26.871779459277157,0.5456533831136182,0.1912404317301531
76.4648992634813,6.621574053322849,4.3181595872566314e-08,619.9542090282346,617.7162637300571,574.5726519920851,0.015191857615640353,11187.985597632385,21.885641037746353,0.5452305825716821,0.19083218305064556
71.67409252147664,6.770988853401512,4.331583418387459e-08,619.953364895655,617.5575192076203,574.5781953779332,0.014671538768431434,10337.434040435164,13.228332475282697,0.545205730384292,0.19094523796183327
57.36439454380698,6.931607770382807,4.301574825741451e-08,619.9340051992787,617.3722443174888,574.5713628619972,0.01324966129549523,11598.949211816287,26.128178520105408,0.5449544287367261,0.1896998710568518
80.0026373390955,6.753484204676001,4.339344569500247e-08,620.2239083989925,617.636031064923,574.591283106906,0.015528877219133444,10688.180803378742,16.726655110667533,0.5455978179651257,0.1916585299058751
61.87601873032795,6.869662130941831,4.2735959407305894e-08,619.4237102512941,616.9345512342695,574.560399099151,0.013849938792479574,10284.821686627543,13.172541565772622,0.544646419706398,0.18948035182512896
72.15384440684177,6.7290502196365285,4.3191556542404143e-08,619.7344953536755,617.3597591084955,574.5747808173276,0.014950550454090578,10374.699667133396,14.002716548039889,0.5453813190838431,0.18999004708099995
80.33779827049622,6.528435763844376,4.3922331545492346e-08,620.6395636303813,618.2308900164384,574.5934731703206,0.01562820454261135,11600.58267414255,26.05218201062437,0.5455630859567175,0.19202203534847395
67.36176194014719,6.766626158885586,4.2307907783266213e-08,619.3628911908411,616.8799997555742,574.5670539578246,0.01419127842590965,10942.104169922248,19.53419629591172,0.5444056609822225,0.18925881093983174
78.30717275886205,6.584555505561056,4.378998468531423e-08,620.7473892118632,618.2117722155214,574.6033090192235,0.015492965445199656,11436.251835287647,24.27245291618788,0.545986929671898,0.1918715758028527
64.46437943077969,6.853260981471147,4.327232168805859e-08,619.9803652768566,617.3935019055352,574.5635072692061,0.01425153524924163,11665.20757960833,26.558428585382124,0.5449596648194837,0.18960286807504484
80.04352934419802,6.58016523873005,4.3363080334910886e-08,620.3175576930533,617.6602682691382,574.5881102373908,0.015645659455501403,11906.821530677087,29.018305867389273,0.5453354962839257,0.1906390140516115
73.54350031046977,6.748383842039921,4.340587783666418e-08,620.3026479789647,617.9645127050408,574.5664108904533,0.01498410426355732,11208.16249702592,22.628739230596036,0.5449608191836747,0.19010313838195197
64.31989434608414,6.967507227943732,4.3482951278280585e-08,620.3702457996418,617.6872363205638,574.5800723279109,0.01404984089476589,10599.164931282745,16.23670451250711,0.5454256337301939,0.1907702395851259
83.35797854483046,6.451608604322746,4.301928674843912e-08,620.2851900520068,617.7391130653474,574.5914402626935,0.015939009158675892,9918.150844466427,9.427969868957392,0.545317924071057,0.1912807556323481
76.1597152155622,6.680294601433334,4.34289564587953e-08,620.4034990879851,617.840953091424,574.5868719616111,0.015098660999776763,11389.394893157389,24.017559345179667,0.5451051430106977,0.19075995745504648
67.01585527795578,6.812947405560595,4.285379115842533e-08,619.7493655299384,617.3923066922698,574.553225446658,0.01452809435306335,10442.570157200988,15.035410851067144,0.54479297139566,0.18937945109523058
81.9109944321073,6.571834072127607,4.365508062698329e-08,620.3824926411666,618.1062174890611,574.5884041806173,0.015799091979278257,11871.570493683064,28.684041220785417,0.5456376748653451,0.19104590417991701
78.02593633956222,6.598462255328038,4.342701211269621e-08,620.2443336397727,617.7626189262343,574.5936431062485,0.015290476304812745,11648.081477575928,26.41755527162831,0.5453428571245901,0.19134479353097084
63.5938376066841,6.7570310741243675,4.2576577746114e-08,619.3510594964868,616.7402196577042,574.5618508432115,0.01406680180538534,10182.351001473724,12.419818122657292,0.5444701011899066,0.18919782978141347
77.88132950520747,6.6220707189852615,4.346968376090275e-08,620.3304470242464,617.7054245111633,574.5913868789826,0.015454480576777752,10083.784897248193,11.278313404531788,0.5451229052590023,0.1903935933942934
