x,y,z
-0.2669792,-0.37459594,0.39186364
-0.20154375,-0.34551427,0.38128304
-0.19020332,-0.34047422,0.37944937
0.38017726,-0.08697847,0.28722164
0.39151767,-0.081938416,0.28538796
0.45695314,-0.05285677,0.27480736
0.53136015,-0.019787854,0.26277614
0.3334614,0.50590044,0.3590869
0.31805003,0.4898985,1.0312482
0.63,0.5291577,1.4097748
-0.17128423,0.63,2.3820696
-0.44860432,0.59509903,2.7185755
-0.63,-0.2641071,3.047706
-0.5527527,-0.63,3.1878662
-0.44463634,-0.11789194,3.384036
-0.35903656,0.28756344,3.5393512
-0.28674135,0.63,3.6705263
-0.24453588,0.43008786,3.7471051
-0.4832842,0.13745251,3.741391
-0.63,0.14977089,3.7162998
-0.42874423,0.1666685,3.6818812
-0.36096,0.17235972,3.6702888
-0.34936452,0.17333329,3.6683059
0.0055475333,0.203132,3.6076093
-0.036561616,-0.24539892,3.3810928
-0.08101507,-0.24222174,3.3101554
-0.13279799,-0.36669427,3.374717
-0.13664314,-0.37593704,3.3795109
-0.15971035,-0.43138453,3.4082706
-0.19153008,-0.50787085,3.4479427
-0.19016762,-0.5076663,3.4539678
-0.17743576,-0.42738736,3.501164
-0.17121883,-0.42694744,3.505807
0.22963354,-0.39858302,3.8051717
0.42551813,-0.3847222,3.9514625
0.602815,-0.63,3.849708
0.63,-0.59239143,3.834106
0.38441312,-0.25263914,3.6931586
0.34638938,-0.20003596,3.671336
0.33995354,-0.1911324,3.6676424
0.0457452,0.21588427,3.49879
0.3238746,0.21726769,3.4694371
0.33581087,0.21732707,3.4681776
0.4052391,0.21767241,3.4608502
0.63,0.21879038,3.43713
0.4040268,0.21991438,3.4132814
0.33389238,0.22026323,3.4058797
0.3218037,0.22032335,3.404604
-0.31959602,0.22351371,3.336913
-0.3316847,0.22357383,3.3356373
-0.40181914,0.22392268,3.3282356
-0.63,0.22505768,3.3041542
-0.40644875,0.22616962,3.2805614
-0.10947672,0.63,3.1422522
0.015737265,0.4597307,3.0839362
0.0633784,0.39494705,3.0617483
0.07193767,0.38330793,3.057762
0.38732862,-0.045568984,2.9108744
0.3958879,-0.05720811,2.9068882
0.44352904,-0.121991776,2.8847
0.63,-0.3755599,2.7978547
0.50800127,-0.541457,2.7410362
0.4380111,-0.63,2.713714
0.2468446,-0.38815942,2.6390874
0.20941126,-0.34080335,2.6244745
0.20316555,-0.332902,2.6220362
-0.27699688,0.27454096,2.4345934
-0.28324258,0.28244227,2.4321554
-0.3206759,0.32979837,2.4175425
-0.5579748,0.63,2.324907
-0.63,0.5388825,2.2967904
-0.58062077,0.47641394,2.277514
-0.42470285,0.39480463,2.343323
-0.36495203,0.28001788,2.3576372
-0.33386728,0.22030124,2.365084
-0.32856274,0.21011074,2.3663547
-0.01636128,-0.38965666,2.441147
-0.01105674,-0.39984715,2.4424179
0.020028014,-0.4595638,2.4498649
0.05476277,-0.52629244,2.458186
0.021595117,-0.63,2.374813
-0.03315678,-0.45880347,2.2371843
-0.05309526,-0.39646044,2.1870651
-0.05647616,-0.38588917,2.1785667
-0.26992032,0.28150138,1.6420358
-0.2733012,0.29207268,1.6335373
-0.29323968,0.35441568,1.5834184
-0.38137677,0.63,1.3618697
-0.63,-0.14738739,0.73690987
-0.51807487,-0.49735135,0.4555657
-0.52916867,-0.36448157,0.45925355
-0.63,-0.37080553,0.435809
-0.62268907,-0.37126407,0.4341091
-0.63,-0.36641946,0.43517247
-0.4053148,-0.21753141,0.4678528
-0.3550513,-0.18422423,0.47516358
-0.34666657,-0.17866807,0.47638315
0.16025479,0.15724428,0.5501145
0.3694763,0.12484902,0.5179369
0.38057715,0.123130195,0.5162296
0.44590074,0.11301568,0.5061831
0.46845454,0.10952351,0.50271434
0.63,0.55879486,-0.03090607
0.60439664,0.63,-0.1154797
0.4333487,0.1543014,-0.68048894
0.39659446,0.052084867,-0.8018963
0.3888105,0.030436974,-0.8276085
0.2803985,-0.27106586,-1.1857173
0.2726145,-0.29271373,-1.2114296
0.23586027,-0.39493027,-1.3328369
0.15133576,-0.63,-1.6120402
0.08720883,-0.45165762,-1.8238657
0.06662502,-0.39441237,-1.8918585
0.06318575,-0.38484746,-1.9032191
-0.16060045,0.23752064,-2.6424346
-0.050180078,0.38675827,-2.6626484
-0.042020135,0.39778677,-2.6641424
0.0039983527,0.45998263,-2.6725667
0.12979358,0.63,-2.6955953
0.3603233,0.31842968,-2.7377968
0.4191674,0.27244025,-2.7627583
0.40575796,0.21670365,-2.8385675
0.38209337,0.11834123,-2.972354
0.3773373,0.098572545,-2.999242
0.29121056,-0.25941554,-3.4861546
0.2864545,-0.27918422,-3.5130427
0.2627899,-0.37754664,-3.6468291
0.23368715,-0.49851298,-3.81136
0.19873136,-0.49357423,-3.828744
-0.0438582,-0.46157146,-3.8217945
-0.63,-0.37742355,-3.430136
-0.31777012,-0.3325991,-3.2215047
-0.23838785,-0.32120278,-3.1684618
-0.22413974,-0.3191573,-3.1589413
0.30487463,-0.24321075,-2.805455
0.31912273,-0.24116525,-2.7959344
0.398505,-0.22976896,-2.7428916
0.63,-0.19653499,-2.588207
0.6010375,-0.19237706,-2.5688543
0.26723102,-0.49178693,-2.8370578
0.63,-0.45626616,-3.272655
0.30857474,-0.4247936,-3.6586084
0.48681247,-0.40284812,-4.045062
0.40339538,-0.22107048,-4.2994523
0.37079656,-0.15003303,-4.398866
0.36499685,-0.13739465,-4.416553
0.13384752,0.3663125,-5.1214705
0.12804782,0.37895086,-5.1391573
0.09544899,0.44998834,-5.238571
0.08894616,0.46415892,-5.2584023
0.12744252,0.44199365,-5.254124
0.31827205,0.3321188,-5.2329164
0.46603414,0.24704109,-5.216495
0.63,-0.26502082,-5.9949317
0.62418723,-0.28317395,-6.022528
0.62379116,-0.30753085,-6.0037003
0.56143814,-0.5068077,-6.0267415
0.63,-0.48082975,-6.129058
0.5444804,-0.44842654,-6.2566805
0.4849947,-0.4760635,-6.2896743
0.054455373,0.4300289,4.669306
0.0015728029,0.3999969,4.5812554
-0.016657172,0.38964412,4.5509024
-0.32610133,0.213911,4.0356736
-0.34433132,0.2035582,4.0053205
-0.43392286,0.15267923,3.8561497
-0.5428979,0.09079241,3.6747048
-0.63,0.056258813,3.415758
-0.6253495,0.054415032,3.4019325
-0.63,0.060290474,3.3861873
-0.51879793,0.20078446,3.0096881
-0.5067637,0.15326107,2.7909613
-0.63,0.015003892,2.4671142
-0.2300499,-0.4336948,1.4161037
-0.072564185,-0.63,1.441869
