trajectory_id,step,x,y,z
7,22,-0.44463634,-0.11789194,3.384036
7,23,-0.4832842,0.13745251,3.741391
7,24,-0.036561616,-0.24539892,3.3810928
7,25,-0.19016762,-0.5076663,3.4539678
7,26,0.602815,-0.63,3.849708
7,27,0.33581087,0.21732707,3.4681776
7,28,-0.31959602,0.22351371,3.336913
7,29,0.0633784,0.39494705,3.0617483
7,30,0.4380111,-0.63,2.713714
7,31,-0.27699688,0.27454096,2.4345934
7,32,-0.36495203,0.28001788,2.3576372
7,33,-0.01105674,-0.39984715,2.4424179
7,34,-0.2733012,0.29207268,1.6335373
7,35,-0.51807487,-0.49735135,0.4555657
7,36,-0.4053148,-0.21753141,0.4678528
7,37,0.46845454,0.10952351,0.50271434
7,38,0.2726145,-0.29271373,-1.2114296
7,39,-0.042020135,0.39778677,-2.6641424
7,40,0.38209337,0.11834123,-2.972354
7,41,0.2627899,-0.37754664,-3.6468291
7,42,0.30487463,-0.24321075,-2.805455
7,43,0.398505,-0.22976896,-2.7428916
7,44,0.48681247,-0.40284812,-4.045062
7,45,0.08894616,0.46415892,-5.2584023
7,46,0.63,-0.48082975,-6.129058
7,47,0.054455373,0.4300289,4.669306
7,48,-0.63,0.056258813,3.415758
7,49,-0.2300499,-0.4336948,1.4161037
8,0,-0.25885782,0.2917064,0.030991433
8,1,-0.5590567,0.63,0.06693237
8,2,0.17712963,-0.34745517,0.28758982
8,3,-0.09045645,0.37936476,0.7188221
8,4,-0.63,0.28656247,0.91712034
8,5,0.04594713,-0.45769954,1.165551
8,6,0.16405438,0.35381657,1.5514565
8,7,-0.2508684,-0.38557106,1.9826369
8,8,0.14452913,0.63,2.484807
8,9,-0.63,-0.22280724,2.7694695
8,10,0.43842775,0.13921608,3.1621482
8,11,0.14295538,0.37358233,3.41156
8,12,-0.4914906,-0.63,3.7465503
8,13,0.39977294,0.63,4.1086664
8,14,0.09028115,0.37940654,4.169223
8,15,0.4049523,-0.21820548,4.5126586
8,16,0.13257718,0.36677417,4.6540203
8,17,-0.43392286,0.15267923,3.8561497
8,18,0.18465069,-0.4213124,2.1732743
8,19,-0.0630077,-0.39500636,0.7153144
8,20,0.38017726,-0.08697847,0.28722164
8,21,0.3334614,0.50590044,0.3590869
8,22,-0.44463634,-0.11789194,3.384036
8,23,-0.4832842,0.13745251,3.741391
8,24,-0.13664314,-0.37593704,3.3795109
8,25,-0.17121883,-0.42694744,3.505807
8,26,0.34638938,-0.20003596,3.671336
8,27,0.63,0.21879038,3.43713
8,28,-0.31959602,0.22351371,3.336913
8,29,0.015737265,0.4597307,3.0839362
8,30,0.44352904,-0.121991776,2.8847
8,31,-0.28324258,0.28244227,2.4321554
8,32,-0.58062077,0.47641394,2.277514
8,33,0.021595117,-0.63,2.374813
8,34,-0.26992032,0.28150138,1.6420358
8,35,-0.52916867,-0.36448157,0.45925355
8,36,-0.3550513,-0.18422423,0.47516358
8,37,0.63,0.55879486,-0.03090607
8,38,0.2726145,-0.29271373,-1.2114296
8,39,-0.16060045,0.23752064,-2.6424346
8,40,0.40575796,0.21670365,-2.8385675
8,41,0.2627899,-0.37754664,-3.6468291
8,42,0.30487463,-0.24321075,-2.805455
8,43,0.63,-0.19653499,-2.588207
8,44,0.36499685,-0.13739465,-4.416553
8,45,0.08894616,0.46415892,-5.2584023
8,46,0.62418723,-0.28317395,-6.022528
8,47,-0.016657172,0.38964412,4.5509024
8,48,-0.63,0.056258813,3.415758
8,49,-0.072564185,-0.63,1.441869
9,0,0.0,0.0,0.0
9,1,-0.335359,0.21802369,0.11070151
9,2,0.22563341,-0.40086102,0.30541638
9,3,0.36893108,-0.12645097,0.5499836
9,4,-0.63,0.28656247,0.91712034
9,5,0.63,-0.15922005,1.3802077
9,6,0.14783043,0.3716802,1.5574192
9,7,0.4478283,-0.10511817,2.2394288
9,8,-0.08120478,0.3814522,2.567771
9,9,-0.4587252,-0.034222495,2.706521
9,10,0.3905382,0.08648655,3.1445475
9,11,-0.3509059,-0.17019123,3.5930686
9,12,-0.22169842,-0.33294114,3.845707
9,13,0.38777056,0.24745505,4.016224
9,14,-0.45570976,-0.06267873,4.2760534
9,15,0.12919456,-0.44148472,4.458703
9,16,0.11091326,0.3843153,4.658259
9,17,-0.34433132,0.2035582,4.0053205
9,18,0.104433894,-0.3757573,2.3068364
9,19,0.25174776,-0.3849975,0.8322351
9,20,-0.20154375,-0.34551427,0.38128304
9,21,0.53136015,-0.019787854,0.26277614
9,22,-0.5527527,-0.63,3.1878662
9,23,-0.4832842,0.13745251,3.741391
9,24,-0.08101507,-0.24222174,3.3101554
9,25,0.22963354,-0.39858302,3.8051717
9,26,0.34638938,-0.20003596,3.671336
9,27,0.3238746,0.21726769,3.4694371
9,28,-0.31959602,0.22351371,3.336913
9,29,0.015737265,0.4597307,3.0839362
9,30,0.63,-0.3755599,2.7978547
9,31,-0.28324258,0.28244227,2.4321554
9,32,-0.42470285,0.39480463,2.343323
9,33,-0.01105674,-0.39984715,2.4424179
9,34,-0.05647616,-0.38588917,2.1785667
9,35,-0.62268907,-0.37126407,0.4341091
9,36,-0.3550513,-0.18422423,0.47516358
9,37,0.63,0.55879486,-0.03090607
9,38,0.2803985,-0.27106586,-1.1857173
9,39,-0.042020135,0.39778677,-2.6641424
9,40,0.3603233,0.31842968,-2.7377968
9,41,0.2627899,-0.37754664,-3.6468291
9,42,-0.23838785,-0.32120278,-3.1684618
9,43,0.398505,-0.22976896,-2.7428916
9,44,0.48681247,-0.40284812,-4.045062
9,45,0.09544899,0.44998834,-5.238571
9,46,0.63,-0.48082975,-6.129058
9,47,0.0015728029,0.3999969,4.5812554
9,48,-0.63,0.060290474,3.3861873
9,49,-0.072564185,-0.63,1.441869
10,0,0.0,0.0,0.0
10,1,-0.63,0.5500541,0.075425975
10,2,0.43374002,-0.63,0.3819017
10,3,-0.09810231,0.38778335,0.7216322
10,4,-0.39872488,0.031913448,1.0021209
10,5,0.04594713,-0.45769954,1.165551
10,6,-0.08677853,0.63,1.6436449
10,7,0.4478283,-0.10511817,2.2394288
10,8,-0.06995887,0.39383468,2.5636377
10,9,-0.26018295,-0.63,2.905388
10,10,0.3905382,0.08648655,3.1445475
10,11,-0.35813642,-0.1781525,3.595726
10,12,-0.22169842,-0.33294114,3.845707
10,13,0.63,0.44358665,4.063619
10,14,-0.38988712,-0.00938258,4.2631745
10,15,0.12919456,-0.44148472,4.458703
10,16,0.13257718,0.36677417,4.6540203
10,17,-0.63,0.041327164,3.5296786
10,18,-0.37620717,-0.102801606,3.10711
10,19,0.08797657,-0.39020523,0.7713998
10,20,-0.37193623,-0.42124227,0.40883467
10,21,0.31805003,0.4898985,1.0312482
10,22,-0.35903656,0.28756344,3.5393512
10,23,-0.36096,0.17235972,3.6702888
10,24,0.0055475333,0.203132,3.6076093
10,25,-0.19016762,-0.5076663,3.4539678
10,26,0.38441312,-0.25263914,3.6931586
10,27,0.33581087,0.21732707,3.4681776
10,28,0.3218037,0.22032335,3.404604
10,29,0.07193767,0.38330793,3.057762
10,30,0.63,-0.3755599,2.7978547
10,31,0.20316555,-0.332902,2.6220362
10,32,-0.33386728,0.22030124,2.365084
10,33,0.021595117,-0.63,2.374813
10,34,-0.26992032,0.28150138,1.6420358
10,35,-0.63,-0.37080553,0.435809
10,36,-0.3550513,-0.18422423,0.47516358
10,37,0.60439664,0.63,-0.1154797
10,38,0.15133576,-0.63,-1.6120402
10,39,-0.042020135,0.39778677,-2.6641424
10,40,0.4191674,0.27244025,-2.7627583
10,41,0.23368715,-0.49851298,-3.81136
10,42,-0.31777012,-0.3325991,-3.2215047
10,43,0.6010375,-0.19237706,-2.5688543
10,44,0.36499685,-0.13739465,-4.416553
10,45,0.08894616,0.46415892,-5.2584023
10,46,0.5444804,-0.44842654,-6.2566805
10,47,-0.016657172,0.38964412,4.5509024
10,48,-0.6253495,0.054415032,3.4019325
10,49,-0.072564185,-0.63,1.441869
11,0,-0.25885782,0.2917064,0.030991433
11,1,-0.5590567,0.63,0.06693237
11,2,0.43374002,-0.63,0.3819017
11,3,0.37657696,-0.13486956,0.54717356
11,4,-0.63,0.28656247,0.91712034
11,5,0.20243235,-0.63,1.2230638
11,6,-0.08677853,0.63,1.6436449
11,7,-0.2508684,-0.38557106,1.9826369
11,8,-0.38748527,0.04421736,2.6803381
11,9,-0.63,-0.22280724,2.7694695
11,10,0.3905382,0.08648655,3.1445475
11,11,-0.3509059,-0.17019123,3.5930686
11,12,-0.26243424,-0.37779394,3.8307352
11,13,0.38777056,0.24745505,4.016224
11,14,-0.38988712,-0.00938258,4.2631745
11,15,0.4049523,-0.21820548,4.5126586
11,16,0.13257718,0.36677417,4.6540203
11,17,-0.63,0.041327164,3.5296786
11,18,0.18465069,-0.4213124,2.1732743
11,19,0.08797657,-0.39020523,0.7713998
11,20,-0.37193623,-0.42124227,0.40883467
11,21,0.31805003,0.4898985,1.0312482
11,22,-0.5527527,-0.63,3.1878662
11,23,-0.63,0.14977089,3.7162998
11,24,-0.08101507,-0.24222174,3.3101554
11,25,0.22963354,-0.39858302,3.8051717
11,26,0.38441312,-0.25263914,3.6931586
11,27,0.33581087,0.21732707,3.4681776
11,28,-0.40181914,0.22392268,3.3282356
11,29,0.07193767,0.38330793,3.057762
11,30,0.63,-0.3755599,2.7978547
11,31,-0.28324258,0.28244227,2.4321554
11,32,-0.33386728,0.22030124,2.365084
11,33,0.05476277,-0.52629244,2.458186
11,34,-0.2733012,0.29207268,1.6335373
11,35,-0.52916867,-0.36448157,0.45925355
11,36,-0.3550513,-0.18422423,0.47516358
11,37,0.63,0.55879486,-0.03090607
11,38,0.23586027,-0.39493027,-1.3328369
11,39,-0.16060045,0.23752064,-2.6424346
11,40,0.4191674,0.27244025,-2.7627583
11,41,0.19873136,-0.49357423,-3.828744
11,42,-0.23838785,-0.32120278,-3.1684618
11,43,0.6010375,-0.19237706,-2.5688543
11,44,0.36499685,-0.13739465,-4.416553
11,45,0.09544899,0.44998834,-5.238571
11,46,0.62418723,-0.28317395,-6.022528
11,47,0.054455373,0.4300289,4.669306
11,48,-0.63,0.056258813,3.415758
11,49,-0.072564185,-0.63,1.441869
12,0,-0.25885782,0.2917064,0.030991433
12,1,-0.37646154,0.26434204,0.10578056
12,2,0.18409118,-0.3551203,0.29014838
12,3,0.36893108,-0.12645097,0.5499836
12,4,-0.31808618,0.63,0.8024828
12,5,0.4590871,0.028966242,1.4430232
12,6,0.072896555,0.45418727,1.5849596
12,7,-0.2508684,-0.38557106,1.9826369
12,8,0.14452913,0.63,2.484807
12,9,-0.09649221,-0.44976577,2.9655495
12,10,0.63,0.35014966,3.2325568
12,11,-0.35813642,-0.1781525,3.595726
12,12,-0.26243424,-0.37779394,3.8307352
12,13,0.63,0.44358665,4.063619
12,14,-0.39962706,-0.017268943,4.26508
12,15,0.63,-0.035985835,4.5566926
12,16,0.13257718,0.36677417,4.6540203
12,17,-0.63,0.041327164,3.5296786
12,18,0.18465069,-0.4213124,2.1732743
12,19,0.08797657,-0.39020523,0.7713998
12,20,-0.2669792,-0.37459594,0.39186364
12,21,0.45695314,-0.05285677,0.27480736
12,22,-0.35903656,0.28756344,3.5393512
